city,temperature,timestamp
Tokyo,15.5,2025-02-03 17:42:02
London,19.6,2024-08-23 17:42:02
Tokyo,21.9,2024-08-13 17:42:02
New York,13.5,2024-06-11 17:42:02
Sydney,23.7,2024-11-05 17:42:02
Tokyo,26.9,2024-05-28 17:42:02
Paris,22.0,2025-03-31 17:42:02
Paris,31.7,2025-02-03 17:42:02
Sydney,16.5,2024-06-09 17:42:02
New York,31.0,2024-08-24 17:42:02
Paris,10.0,2025-03-03 17:42:02
Sydney,24.9,2025-04-24 17:42:02
Paris,32.3,2024-12-16 17:42:02
London,34.7,2024-09-27 17:42:02
London,34.1,2025-04-30 17:42:02
Sydney,10.7,2025-03-13 17:42:02
Paris,29.3,2025-04-28 17:42:02
Tokyo,33.7,2024-08-12 17:42:02
London,12.4,2024-09-09 17:42:02
Sydney,19.1,2025-03-13 17:42:02
Paris,10.3,2024-05-05 17:42:02
Sydney,11.3,2024-07-25 17:42:02
Sydney,28.6,2024-05-26 17:42:02
Tokyo,17.8,2025-04-07 17:42:02
Paris,18.9,2024-06-12 17:42:02
Tokyo,20.0,2024-09-06 17:42:02
London,34.0,2024-09-07 17:42:02
Sydney,15.4,2025-01-02 17:42:02
London,25.3,2025-03-31 17:42:02
London,30.9,2024-05-13 17:42:02
New York,15.5,2025-03-13 17:42:02
Sydney,27.8,2024-10-14 17:42:02
New York,17.4,2024-07-28 17:42:02
Paris,15.9,2025-04-30 17:42:02
London,26.0,2024-12-06 17:42:02
Tokyo,23.7,2024-06-20 17:42:02
Sydney,33.5,2024-10-30 17:42:02
New York,11.7,2025-04-26 17:42:02
London,16.9,2025-04-25 17:42:02
Tokyo,31.8,2024-10-05 17:42:02
Paris,10.4,2024-10-14 17:42:02
Tokyo,12.2,2024-11-13 17:42:02
New York,21.3,2025-03-08 17:42:02
Tokyo,25.0,2024-06-03 17:42:02
Tokyo,18.6,2024-08-19 17:42:02
Sydney,34.6,2024-07-12 17:42:02
Sydney,21.7,2025-04-13 17:42:02
New York,13.0,2024-05-11 17:42:02
Paris,23.5,2024-12-06 17:42:02
London,28.8,2024-12-08 17:42:02
Paris,21.8,2024-09-21 17:42:02
Tokyo,25.9,2024-09-01 17:42:02
Paris,22.1,2025-03-19 17:42:02
New York,34.4,2024-11-05 17:42:02
Paris,34.0,2025-03-24 17:42:02
London,24.1,2025-01-20 17:42:02
Tokyo,34.5,2024-06-13 17:42:02
Sydney,10.7,2024-07-01 17:42:02
London,10.7,2025-02-09 17:42:02
London,29.1,2024-12-31 17:42:02
Sydney,29.5,2024-10-08 17:42:02
New York,11.4,2024-12-28 17:42:02
Sydney,10.0,2025-04-29 17:42:02
Paris,21.8,2024-09-01 17:42:02
London,28.8,2024-07-07 17:42:02
Sydney,27.3,2024-10-08 17:42:02
New York,24.9,2024-09-22 17:42:02
Paris,22.5,2025-03-13 17:42:02
London,17.9,2025-01-08 17:42:02
London,20.4,2024-08-03 17:42:02
London,18.6,2024-07-15 17:42:02
Paris,19.9,2024-09-09 17:42:02
Sydney,23.6,2025-04-14 17:42:02
Paris,30.5,2024-11-01 17:42:02
London,13.2,2025-02-17 17:42:02
Paris,15.1,2024-07-18 17:42:02
Paris,17.5,2025-02-07 17:42:02
London,33.8,2025-03-10 17:42:02
New York,10.8,2025-02-15 17:42:02
Paris,30.1,2024-06-27 17:42:02
Tokyo,30.7,2025-02-23 17:42:02
Tokyo,11.1,2024-06-10 17:42:02
New York,28.8,2025-02-19 17:42:02
Paris,12.0,2025-01-11 17:42:02
Sydney,14.0,2025-01-20 17:42:02
Sydney,29.9,2024-09-02 17:42:02
Sydney,17.3,2025-03-23 17:42:02
Sydney,11.3,2025-01-02 17:42:02
London,11.0,2024-12-06 17:42:02
Tokyo,31.2,2025-01-12 17:42:02
New York,27.8,2025-01-30 17:42:02
Tokyo,31.0,2024-08-30 17:42:02
Sydney,11.3,2024-09-23 17:42:02
London,29.8,2024-08-21 17:42:02
London,11.2,2024-11-21 17:42:02
Tokyo,22.7,2024-10-20 17:42:02
London,17.6,2024-06-26 17:42:02
Sydney,33.1,2025-01-06 17:42:02
Sydney,22.6,2025-03-17 17:42:02
Paris,28.4,2024-11-10 17:42:02
London,27.9,2025-02-20 17:42:02
Paris,19.2,2024-10-17 17:42:02
London,25.4,2025-03-05 17:42:02
Paris,24.7,2024-07-09 17:42:02
London,29.9,2025-04-18 17:42:02
Sydney,30.0,2024-10-31 17:42:02
New York,22.3,2024-11-10 17:42:02
London,19.7,2025-02-14 17:42:02
Sydney,28.3,2025-01-07 17:42:02
Sydney,29.0,2025-01-26 17:42:02
Sydney,20.2,2024-09-20 17:42:02
London,16.7,2025-03-28 17:42:02
Paris,25.6,2024-12-01 17:42:02
Sydney,13.7,2024-12-05 17:42:02
Sydney,24.4,2024-09-19 17:42:02
Tokyo,29.8,2025-04-18 17:42:02
New York,16.3,2025-02-09 17:42:02
London,14.8,2025-03-11 17:42:02
Tokyo,29.3,2024-11-23 17:42:02
London,13.8,2025-04-18 17:42:02
New York,16.1,2024-10-03 17:42:02
Tokyo,28.1,2025-01-30 17:42:02
Tokyo,26.0,2024-10-20 17:42:02
Sydney,21.1,2024-10-07 17:42:02
Tokyo,10.1,2024-07-24 17:42:02
New York,34.0,2025-01-21 17:42:02
London,18.3,2025-02-17 17:42:02
Paris,19.8,2024-11-28 17:42:02
Sydney,29.0,2024-05-29 17:42:02
Paris,32.5,2024-08-31 17:42:02
Sydney,25.4,2024-11-29 17:42:02
London,33.8,2024-10-27 17:42:02
New York,11.6,2024-11-01 17:42:02
London,32.1,2024-12-17 17:42:02
Sydney,27.8,2025-03-16 17:42:02
Tokyo,18.5,2024-07-10 17:42:02
London,31.1,2025-03-29 17:42:02
London,27.8,2025-01-04 17:42:02
New York,14.7,2024-05-19 17:42:02
New York,27.2,2024-10-22 17:42:02
Paris,30.7,2025-01-29 17:42:02
London,16.9,2025-01-07 17:42:02
New York,34.2,2024-12-09 17:42:02
London,14.7,2025-01-13 17:42:02
Sydney,21.8,2024-05-12 17:42:02
Tokyo,12.4,2024-12-21 17:42:02
New York,22.0,2024-10-11 17:42:02
London,11.0,2025-02-10 17:42:02
New York,24.1,2025-04-05 17:42:02
Tokyo,28.1,2024-07-22 17:42:02
New York,28.7,2025-01-07 17:42:02
New York,13.6,2024-12-13 17:42:02
New York,32.7,2024-06-14 17:42:02
London,16.9,2025-01-19 17:42:02
Sydney,19.5,2025-01-30 17:42:02
New York,26.7,2025-02-04 17:42:02
London,22.7,2025-01-12 17:42:02
London,29.7,2024-12-21 17:42:02
London,29.5,2024-11-27 17:42:02
London,17.2,2024-08-29 17:42:02
Tokyo,27.4,2024-10-09 17:42:02
Tokyo,31.1,2024-10-25 17:42:02
Tokyo,30.4,2024-11-15 17:42:02
New York,28.1,2025-04-05 17:42:02
New York,32.7,2024-09-21 17:42:02
London,21.9,2024-10-07 17:42:02
Paris,19.9,2025-03-18 17:42:02
Paris,12.7,2025-03-26 17:42:02
London,12.9,2024-12-10 17:42:02
New York,20.5,2024-11-06 17:42:02
Sydney,13.4,2024-08-29 17:42:02
Sydney,25.6,2024-08-31 17:42:02
New York,24.8,2025-04-19 17:42:02
Tokyo,18.7,2025-04-11 17:42:02
New York,29.9,2024-06-09 17:42:02
London,33.8,2025-03-10 17:42:02
New York,31.4,2025-04-21 17:42:02
Paris,32.5,2025-01-05 17:42:02
London,15.0,2025-04-11 17:42:02
Tokyo,27.3,2024-06-07 17:42:02
New York,13.9,2025-01-19 17:42:02
Paris,34.4,2025-01-14 17:42:02
London,26.2,2025-03-13 17:42:02
Tokyo,35.0,2024-07-08 17:42:02
London,17.7,2024-10-07 17:42:02
Paris,24.7,2025-01-24 17:42:02
London,21.8,2025-02-22 17:42:02
Sydney,34.8,2024-10-01 17:42:02
Tokyo,27.6,2024-08-12 17:42:02
Paris,23.9,2024-06-04 17:42:02
Sydney,13.5,2024-07-15 17:42:02
Paris,18.9,2024-05-07 17:42:02
New York,33.8,2024-08-17 17:42:02
New York,12.7,2025-01-18 17:42:02
London,10.3,2024-05-03 17:42:02
Tokyo,12.4,2024-06-25 17:42:02
Paris,28.7,2024-08-22 17:42:02
Paris,17.8,2025-03-22 17:42:02
Paris,31.5,2025-04-04 17:42:02
Tokyo,12.3,2024-06-13 17:42:02
Tokyo,16.8,2025-02-18 17:42:02
New York,33.5,2024-05-27 17:42:02
Tokyo,30.6,2024-08-29 17:42:02
Sydney,18.0,2024-08-28 17:42:02
Tokyo,29.6,2024-07-24 17:42:02
London,18.0,2025-05-02 17:42:02
London,31.6,2024-06-04 17:42:02
New York,19.6,2024-10-23 17:42:02
Paris,29.5,2025-04-16 17:42:02
London,16.0,2025-01-21 17:42:02
New York,30.5,2024-10-12 17:42:02
New York,34.4,2024-07-03 17:42:02
Tokyo,30.9,2025-04-12 17:42:02
New York,15.2,2024-12-17 17:42:02
New York,18.3,2024-07-08 17:42:02
London,14.2,2025-03-02 17:42:02
Tokyo,34.1,2025-03-26 17:42:02
Tokyo,13.4,2024-10-30 17:42:02
Sydney,10.1,2024-05-10 17:42:02
Paris,29.1,2025-03-17 17:42:02
London,12.0,2025-02-07 17:42:02
Paris,23.8,2024-08-18 17:42:02
London,10.7,2024-07-22 17:42:02
Tokyo,18.8,2024-10-23 17:42:02
Sydney,18.0,2025-03-25 17:42:02
Sydney,21.7,2025-02-25 17:42:02
London,25.6,2024-07-12 17:42:02
New York,16.1,2024-11-02 17:42:02
Sydney,18.6,2024-12-28 17:42:02
Sydney,29.3,2024-09-10 17:42:02
London,10.1,2024-12-22 17:42:02
London,23.8,2024-10-25 17:42:02
Tokyo,34.3,2024-11-30 17:42:02
Tokyo,20.8,2025-04-20 17:42:02
Sydney,18.3,2025-01-21 17:42:02
New York,24.6,2024-07-12 17:42:02
New York,21.1,2024-10-08 17:42:02
Sydney,34.1,2024-09-23 17:42:02
New York,30.0,2024-08-12 17:42:02
New York,17.2,2025-01-27 17:42:02
Tokyo,21.7,2024-11-07 17:42:02
Tokyo,15.4,2024-11-01 17:42:02
Sydney,30.3,2024-07-21 17:42:02
New York,10.9,2025-01-31 17:42:02
Tokyo,20.1,2025-01-31 17:42:02
New York,14.8,2024-10-02 17:42:02
Paris,13.9,2024-07-26 17:42:02
Paris,17.7,2024-08-05 17:42:02
New York,11.2,2024-05-09 17:42:02
London,17.9,2024-08-01 17:42:02
Tokyo,18.6,2024-07-12 17:42:02
Sydney,25.4,2024-12-03 17:42:02
New York,25.7,2025-02-26 17:42:02
New York,10.7,2025-03-20 17:42:02
Sydney,12.3,2024-12-02 17:42:02
Paris,33.2,2024-11-13 17:42:02
Paris,25.0,2025-01-05 17:42:02
Tokyo,30.8,2025-04-22 17:42:02
Tokyo,31.2,2024-11-07 17:42:02
New York,33.8,2024-08-02 17:42:02
New York,31.7,2025-04-21 17:42:02
London,16.0,2024-11-22 17:42:02
Paris,33.3,2024-06-23 17:42:02
New York,10.8,2024-06-29 17:42:02
London,25.4,2024-06-19 17:42:02
Sydney,35.0,2024-09-06 17:42:02
Sydney,22.6,2024-12-02 17:42:02
Sydney,14.9,2025-03-04 17:42:02
Sydney,10.1,2024-08-26 17:42:02
London,19.3,2024-07-13 17:42:02
Tokyo,26.5,2024-09-13 17:42:02
Paris,33.7,2024-05-27 17:42:02
London,18.4,2025-02-20 17:42:02
Paris,17.7,2024-08-19 17:42:02
Paris,32.8,2024-12-20 17:42:02
Tokyo,15.9,2024-08-16 17:42:02
Paris,16.4,2024-12-13 17:42:02
Sydney,30.2,2024-07-19 17:42:02
Paris,12.8,2024-11-27 17:42:02
Sydney,13.5,2024-10-28 17:42:02
London,16.3,2025-02-26 17:42:02
New York,20.6,2025-04-04 17:42:02
Tokyo,26.6,2025-03-22 17:42:02
New York,20.0,2024-06-11 17:42:02
New York,28.7,2024-09-08 17:42:02
Tokyo,15.3,2024-09-28 17:42:02
Tokyo,21.3,2024-08-26 17:42:02
Sydney,15.4,2024-11-10 17:42:02
Sydney,19.2,2025-03-08 17:42:02
London,18.4,2024-05-21 17:42:02
Tokyo,19.5,2024-07-26 17:42:02
Sydney,27.4,2025-04-13 17:42:02
New York,31.2,2024-05-16 17:42:02
Paris,10.0,2024-07-12 17:42:02
Sydney,23.4,2025-01-23 17:42:02
London,20.3,2024-11-17 17:42:02
Tokyo,18.5,2025-03-11 17:42:02
Sydney,25.9,2024-10-12 17:42:02
Paris,18.8,2025-03-19 17:42:02
New York,16.8,2024-05-17 17:42:02
London,13.5,2025-03-04 17:42:02
New York,34.4,2025-03-24 17:42:02
Tokyo,17.0,2024-12-04 17:42:02
London,30.7,2024-12-03 17:42:02
Paris,23.9,2024-11-30 17:42:02
Sydney,30.7,2024-06-02 17:42:02
Sydney,18.0,2024-05-10 17:42:02
New York,34.4,2024-06-08 17:42:02
London,30.8,2024-09-11 17:42:02
Tokyo,18.6,2025-02-16 17:42:02
Tokyo,17.2,2024-06-14 17:42:02
Tokyo,24.5,2024-07-18 17:42:02
New York,26.9,2024-08-29 17:42:02
Sydney,10.6,2024-08-16 17:42:02
Tokyo,32.3,2024-08-14 17:42:02
Sydney,23.3,2025-01-09 17:42:02
Sydney,33.1,2024-11-15 17:42:02
Sydney,28.4,2024-11-17 17:42:02
Tokyo,12.6,2024-12-16 17:42:02
New York,26.3,2024-07-10 17:42:02
Paris,28.1,2025-04-12 17:42:02
Sydney,27.9,2025-04-28 17:42:02
New York,12.3,2025-01-02 17:42:02
Paris,11.9,2025-02-18 17:42:02
Paris,32.8,2025-01-09 17:42:02
London,25.3,2024-06-11 17:42:02
Tokyo,27.2,2024-09-03 17:42:02
Paris,32.5,2024-11-08 17:42:02
Paris,25.3,2025-01-10 17:42:02
London,31.0,2024-12-09 17:42:02
Paris,11.7,2025-01-24 17:42:02
New York,34.1,2024-10-01 17:42:02
Sydney,11.8,2025-04-18 17:42:02
Paris,12.7,2024-10-12 17:42:02
London,29.9,2024-11-09 17:42:02
London,11.1,2024-12-09 17:42:02
Paris,17.0,2025-03-22 17:42:02
Tokyo,31.7,2024-07-18 17:42:02
Tokyo,11.8,2024-09-28 17:42:02
Tokyo,26.8,2025-01-03 17:42:02
Tokyo,20.1,2025-02-24 17:42:02
New York,30.5,2024-11-10 17:42:02
Sydney,31.4,2024-06-18 17:42:02
Tokyo,15.7,2024-05-10 17:42:02
Paris,12.5,2024-06-21 17:42:02
Tokyo,21.8,2024-06-05 17:42:02
Paris,17.3,2025-01-01 17:42:02
London,17.6,2025-01-22 17:42:02
New York,22.7,2024-10-07 17:42:02
Paris,20.4,2024-07-09 17:42:02
Paris,32.8,2024-05-12 17:42:02
New York,33.4,2024-09-13 17:42:02
New York,20.0,2024-08-29 17:42:02
Sydney,18.0,2024-11-07 17:42:02
New York,10.7,2025-01-05 17:42:02
Sydney,32.3,2024-07-18 17:42:02
New York,13.2,2025-03-18 17:42:02
London,15.8,2024-10-10 17:42:02
Tokyo,12.7,2024-09-11 17:42:02
Paris,10.5,2024-10-30 17:42:02
New York,22.3,2024-05-31 17:42:02
New York,27.9,2024-07-19 17:42:02
New York,16.7,2025-03-13 17:42:02
New York,28.0,2024-06-05 17:42:02
Sydney,28.9,2024-08-30 17:42:02
London,13.2,2025-01-29 17:42:02
London,29.0,2024-08-27 17:42:02
Sydney,14.9,2025-01-20 17:42:02
Paris,26.9,2024-09-17 17:42:02
London,16.3,2025-01-01 17:42:02
Paris,20.9,2025-03-10 17:42:02
Sydney,19.6,2024-09-08 17:42:02
Tokyo,28.2,2024-12-06 17:42:02
Sydney,30.5,2024-07-11 17:42:02
New York,28.0,2025-01-20 17:42:02
London,31.5,2025-01-21 17:42:02
Tokyo,28.1,2024-10-05 17:42:02
London,21.8,2024-07-10 17:42:02
London,32.8,2025-01-20 17:42:02
Tokyo,30.4,2024-08-28 17:42:02
Sydney,20.0,2025-01-02 17:42:02
Tokyo,25.0,2024-11-01 17:42:02
New York,28.6,2025-01-06 17:42:02
New York,18.4,2024-12-14 17:42:02
Sydney,12.5,2024-12-04 17:42:02
New York,22.7,2024-10-16 17:42:02
London,28.6,2025-01-20 17:42:02
Paris,28.0,2025-03-28 17:42:02
Tokyo,24.8,2025-02-10 17:42:02
Sydney,12.6,2025-04-24 17:42:02
Sydney,26.6,2025-01-10 17:42:02
New York,13.9,2025-04-18 17:42:02
London,17.8,2024-05-22 17:42:02
New York,18.6,2024-10-11 17:42:02
New York,13.0,2024-11-19 17:42:02
Tokyo,22.3,2024-08-25 17:42:02
Sydney,23.9,2024-07-12 17:42:02
New York,28.2,2024-06-10 17:42:02
Sydney,16.2,2024-10-23 17:42:02
Paris,18.2,2024-06-02 17:42:02
London,11.6,2024-09-02 17:42:02
Sydney,12.6,2025-04-24 17:42:02
Sydney,13.1,2024-11-30 17:42:02
Paris,24.7,2025-03-18 17:42:02
Paris,17.1,2024-08-05 17:42:02
Tokyo,10.4,2024-07-22 17:42:02
London,21.9,2024-10-02 17:42:02
Paris,33.0,2024-08-05 17:42:02
Paris,28.6,2024-09-09 17:42:02
Tokyo,27.6,2024-11-06 17:42:02
Tokyo,31.9,2025-02-26 17:42:02
London,11.5,2025-02-27 17:42:02
London,14.9,2025-01-11 17:42:02
London,22.2,2025-04-16 17:42:02
New York,13.5,2025-01-15 17:42:02
New York,13.7,2025-03-13 17:42:02
London,29.8,2024-07-10 17:42:02
London,10.8,2025-01-03 17:42:02
London,24.1,2024-06-08 17:42:02
New York,32.1,2025-01-12 17:42:02
London,32.9,2024-07-29 17:42:02
Tokyo,17.0,2024-08-01 17:42:02
London,21.2,2025-03-22 17:42:02
Tokyo,25.3,2024-07-06 17:42:02
New York,20.3,2025-04-23 17:42:02
Paris,14.1,2024-10-02 17:42:02
Sydney,34.4,2024-11-21 17:42:02
Sydney,27.9,2024-06-29 17:42:02
Sydney,15.7,2025-01-09 17:42:02
Tokyo,21.8,2025-04-12 17:42:02
New York,23.7,2024-05-10 17:42:02
Paris,21.1,2024-06-17 17:42:02
Paris,20.3,2025-02-06 17:42:02
New York,29.3,2024-05-13 17:42:02
London,10.5,2025-03-28 17:42:02
London,12.0,2024-11-08 17:42:02
Paris,11.3,2024-11-09 17:42:02
Sydney,22.2,2025-01-21 17:42:02
New York,31.6,2024-08-14 17:42:02
Sydney,18.1,2024-07-04 17:42:02
Tokyo,28.2,2025-04-21 17:42:02
London,14.5,2024-10-28 17:42:02
London,27.3,2024-11-20 17:42:02
Sydney,31.6,2024-06-23 17:42:02
London,28.5,2024-06-24 17:42:02
Paris,26.4,2025-01-29 17:42:02
London,28.4,2025-04-25 17:42:02
London,16.2,2024-06-17 17:42:02
Tokyo,23.7,2025-02-23 17:42:02
Sydney,16.6,2024-12-17 17:42:02
Sydney,30.1,2024-10-28 17:42:02
Tokyo,19.5,2025-02-14 17:42:02
Paris,22.2,2024-05-03 17:42:02
London,26.7,2024-06-19 17:42:02
Sydney,18.5,2025-02-10 17:42:02
Tokyo,32.6,2024-10-02 17:42:02
Sydney,17.7,2024-05-09 17:42:02
Sydney,27.0,2024-11-17 17:42:02
Tokyo,16.0,2025-03-10 17:42:02
London,21.0,2024-08-10 17:42:02
Tokyo,15.2,2025-02-05 17:42:02
Sydney,19.3,2024-10-26 17:42:02
New York,20.5,2024-09-18 17:42:02
Paris,14.8,2024-05-11 17:42:02
Tokyo,31.3,2025-01-10 17:42:02
New York,30.5,2025-01-17 17:42:02
Paris,21.9,2025-02-28 17:42:02
Paris,27.5,2024-10-01 17:42:02
Sydney,13.3,2025-01-28 17:42:02
London,10.6,2025-03-14 17:42:02
Tokyo,31.3,2024-06-12 17:42:02
Tokyo,14.8,2024-10-04 17:42:02
Paris,11.6,2025-04-27 17:42:02
London,30.2,2024-11-09 17:42:02
London,10.4,2024-12-27 17:42:02
Paris,15.4,2025-01-04 17:42:02
New York,21.3,2024-09-22 17:42:02
London,23.8,2024-08-04 17:42:02
Paris,26.8,2025-03-07 17:42:02
New York,32.3,2025-02-02 17:42:02
Sydney,24.5,2024-06-10 17:42:02
London,21.5,2024-11-24 17:42:02
Sydney,25.9,2024-09-06 17:42:02
Tokyo,15.6,2025-04-11 17:42:02
Paris,21.3,2025-02-08 17:42:02
New York,18.3,2024-07-09 17:42:02
New York,33.1,2025-03-16 17:42:02
Tokyo,27.8,2024-05-14 17:42:02
New York,18.5,2025-01-17 17:42:02
Paris,14.8,2025-05-02 17:42:02
Paris,17.0,2024-08-10 17:42:02
London,32.4,2025-01-05 17:42:02
New York,11.6,2025-04-20 17:42:02
Paris,28.4,2024-07-23 17:42:02
Sydney,10.4,2024-11-03 17:42:02
New York,29.7,2024-06-17 17:42:02
London,28.6,2024-11-24 17:42:02
Tokyo,29.5,2025-04-25 17:42:02
Tokyo,31.9,2024-05-25 17:42:02
Paris,13.2,2025-01-19 17:42:02
Sydney,19.2,2024-09-22 17:42:02
Sydney,11.1,2025-01-15 17:42:02
Sydney,21.1,2024-05-20 17:42:02
Paris,27.6,2025-04-11 17:42:02
London,30.3,2024-09-15 17:42:02
Tokyo,31.7,2024-12-22 17:42:02
Sydney,22.9,2024-07-31 17:42:02
Paris,23.2,2025-01-05 17:42:02
Paris,18.4,2025-01-15 17:42:02
Paris,11.8,2024-12-20 17:42:02
Sydney,24.1,2025-02-27 17:42:02
Tokyo,13.4,2025-04-26 17:42:02
New York,21.8,2024-05-15 17:42:02
New York,20.1,2025-02-06 17:42:02
Paris,31.5,2024-11-02 17:42:02
New York,27.2,2024-06-17 17:42:02
Tokyo,17.6,2024-09-20 17:42:02
Sydney,19.3,2024-10-24 17:42:02
London,13.1,2024-08-24 17:42:02
Tokyo,30.0,2024-09-09 17:42:02
Paris,32.8,2024-06-13 17:42:02
Paris,32.9,2024-09-21 17:42:02
Tokyo,23.4,2024-08-20 17:42:02
Tokyo,26.3,2025-03-20 17:42:02
London,21.0,2024-08-15 17:42:02
Sydney,12.2,2024-10-13 17:42:02
Tokyo,14.4,2024-05-25 17:42:02
Tokyo,16.8,2024-05-21 17:42:02
Tokyo,21.7,2025-04-14 17:42:02
Tokyo,21.8,2024-06-10 17:42:02
London,31.8,2025-04-28 17:42:02
Tokyo,20.8,2025-03-25 17:42:02
Sydney,33.7,2025-03-09 17:42:02
Paris,22.0,2024-08-30 17:42:02
Paris,18.4,2024-05-21 17:42:02
Tokyo,30.3,2024-05-05 17:42:02
Sydney,19.3,2024-11-02 17:42:02
Sydney,32.2,2025-03-31 17:42:02
London,29.2,2025-03-29 17:42:02
London,17.0,2025-02-21 17:42:02
Tokyo,25.8,2024-09-18 17:42:02
Paris,29.2,2024-11-28 17:42:02
London,22.9,2024-11-24 17:42:02
New York,19.3,2024-11-16 17:42:02
New York,31.6,2024-12-21 17:42:02
London,15.9,2024-10-13 17:42:02
Paris,17.3,2024-08-27 17:42:02
Paris,28.2,2025-03-14 17:42:02
Paris,24.3,2024-06-05 17:42:02
Sydney,27.8,2024-10-28 17:42:02
Tokyo,28.1,2024-10-07 17:42:02
Tokyo,20.3,2024-11-30 17:42:02
Sydney,33.3,2024-12-17 17:42:02
Tokyo,24.9,2024-12-19 17:42:02
Paris,29.1,2025-02-19 17:42:02
New York,13.5,2024-11-08 17:42:02
New York,15.3,2025-02-15 17:42:02
Sydney,20.7,2024-12-06 17:42:02
London,13.5,2024-11-30 17:42:02
New York,25.1,2025-04-14 17:42:02
Sydney,17.5,2024-06-10 17:42:02
London,33.1,2024-09-25 17:42:02
London,11.9,2024-08-03 17:42:02
London,24.9,2025-03-22 17:42:02
London,24.8,2024-12-02 17:42:02
Tokyo,31.4,2024-05-14 17:42:02
Tokyo,30.3,2024-07-23 17:42:02
London,15.5,2024-09-05 17:42:02
Sydney,24.4,2025-01-26 17:42:02
London,24.2,2024-12-26 17:42:02
Paris,22.9,2025-01-31 17:42:02
Paris,13.2,2025-02-17 17:42:02
New York,24.4,2025-01-21 17:42:02
New York,24.4,2024-06-23 17:42:02
Paris,31.4,2025-02-12 17:42:02
Paris,29.7,2025-03-06 17:42:02
Paris,14.1,2025-02-07 17:42:02
Paris,29.1,2024-09-21 17:42:02
New York,26.3,2025-03-02 17:42:02
Sydney,13.3,2025-05-03 17:42:02
Sydney,19.9,2025-04-22 17:42:02
London,31.7,2024-12-13 17:42:02
Tokyo,24.6,2024-06-19 17:42:02
Tokyo,28.1,2025-01-19 17:42:02
Tokyo,18.2,2024-10-12 17:42:02
Tokyo,12.0,2024-11-26 17:42:02
London,34.0,2024-05-05 17:42:02
New York,26.4,2024-06-05 17:42:02
Tokyo,16.9,2025-04-14 17:42:02
New York,34.4,2024-08-04 17:42:02
Sydney,21.3,2024-07-04 17:42:02
Sydney,11.1,2024-05-16 17:42:02
Sydney,17.3,2024-11-04 17:42:02
Tokyo,28.9,2024-12-05 17:42:02
London,24.9,2024-11-10 17:42:02
Paris,26.0,2024-10-24 17:42:02
London,31.7,2024-12-28 17:42:02
London,12.9,2024-05-11 17:42:02
New York,11.1,2024-10-20 17:42:02
London,10.2,2025-04-18 17:42:02
Sydney,15.0,2025-04-16 17:42:02
Tokyo,16.4,2024-10-30 17:42:02
Paris,24.2,2025-02-27 17:42:02
Paris,33.8,2024-06-25 17:42:02
Paris,27.4,2024-05-22 17:42:02
London,11.5,2025-01-23 17:42:02
Sydney,11.3,2024-10-07 17:42:02
London,15.2,2024-09-23 17:42:02
London,13.1,2024-07-04 17:42:02
Paris,15.6,2024-07-11 17:42:02
New York,34.4,2024-08-25 17:42:02
Paris,27.4,2024-05-18 17:42:02
New York,13.9,2024-06-01 17:42:02
Paris,32.8,2024-06-21 17:42:02
Paris,31.6,2025-01-15 17:42:02
Sydney,26.1,2024-10-26 17:42:02
New York,12.4,2024-05-05 17:42:02
New York,11.0,2024-07-19 17:42:02
Paris,12.6,2024-07-24 17:42:02
New York,29.1,2024-11-16 17:42:02
London,23.8,2024-12-05 17:42:02
Tokyo,30.4,2025-01-31 17:42:02
Sydney,23.5,2024-07-19 17:42:02
Tokyo,26.6,2024-06-11 17:42:02
Tokyo,19.6,2025-05-03 17:42:02
Paris,11.2,2024-12-02 17:42:02
Paris,32.9,2024-12-17 17:42:02
New York,30.4,2024-10-28 17:42:02
London,14.0,2025-04-12 17:42:02
New York,27.8,2024-07-10 17:42:02
London,13.9,2025-02-05 17:42:02
Paris,13.0,2024-11-15 17:42:02
New York,26.2,2025-04-18 17:42:02
Tokyo,18.5,2024-07-28 17:42:02
Paris,18.2,2024-12-09 17:42:02
Sydney,17.0,2025-02-06 17:42:02
New York,17.5,2025-02-07 17:42:02
Paris,29.5,2024-10-19 17:42:02
Tokyo,31.0,2024-07-27 17:42:02
Tokyo,19.7,2024-06-13 17:42:02
London,24.0,2024-05-22 17:42:02
London,31.3,2024-09-03 17:42:02
Sydney,26.8,2025-02-17 17:42:02
Paris,29.6,2025-03-23 17:42:02
Sydney,24.2,2025-02-26 17:42:02
New York,32.9,2024-10-24 17:42:02
New York,34.1,2024-07-03 17:42:02
Tokyo,29.3,2024-11-13 17:42:02
Paris,29.7,2025-02-04 17:42:02
London,21.4,2024-05-14 17:42:02
Paris,20.8,2025-02-05 17:42:02
Paris,21.5,2024-06-12 17:42:02
New York,24.8,2024-07-18 17:42:02
London,13.3,2024-08-20 17:42:02
New York,32.7,2024-08-07 17:42:02
Sydney,30.9,2025-04-04 17:42:02
Paris,32.6,2024-07-30 17:42:02
Paris,24.3,2025-01-25 17:42:02
London,21.5,2025-01-17 17:42:02
Tokyo,30.1,2024-10-11 17:42:02
Paris,30.7,2025-04-12 17:42:02
Tokyo,26.2,2025-01-08 17:42:02
New York,17.9,2024-08-16 17:42:02
Tokyo,15.7,2024-12-17 17:42:02
London,33.8,2024-10-10 17:42:02
Tokyo,22.3,2024-09-21 17:42:02
Tokyo,21.5,2024-11-25 17:42:02
